Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory,text_ensure
1365.jpg,文件未转曲印剧模式楼生下热司中转装必究超求经色时尚环境与人类共存造福子种后代拥抱绿色生活开发与锦护间出伊用节能产品教力节能料排节能珍世资酒倡导绿包消贸梅建和谐社区能图国,0,,,1,"错误。以下是图中文字的正确版本，对比图中存在乱码或错误的地方已经做了纠正和补全：

---

**第一张（左上）**  
珍惜世界能源  
造福子孙后代  

**第二张（中上）**  
选择绿色时尚  
拥抱绿色生活  

**第三张（右上）**  
环境与人类共存  
开发与保护并重  

**第四张（左下）**  
使用节能产品  
倡导绿色消费  

**第五张（中下）**  
致力于营造  
绿色环保新社区  

**第六张（右下）**  
节能珍惜资源  
构建绿色家园  

---

原图中的文字存在明显的乱码和错乱，以上为根据图意及常见环保宣传语修正后的正确版本。"
1366.jpg,粮收万石电要粗谷淡饭粮收万石电要粗茶淡饭,0,,,0,"错误。  
图中文字应为：**粮收万石也要粗茶淡饭**。"
1367.jpg,节约每一滴水,1,水,钱,1,错误。完整的图中文字是：节约每一滴水，节约每一分钱。
1368.jpg,麦秆纸环保纸本色 复林,1,地球,纸张,0,"错误。  
正确的图中文字是：**麦秆纸，环保纸** 和 **本色  复林**。"
1369.jpg,讲文明树新风绿色生活低碳出行,1,道路,叶子,1,"错误。  
正确的图中文字应为：讲文明 树新风 绿色生活 低碳出行。"
1370.jpg,亲爱的 请带着你回来!! 来接我！亲爱的别回来,1,人,风筝,0,"错误。  
正确的图中文字是：  
“亲爱的 请带着你回来!! 来接我！亲爱的别回来！”"
1371.jpg,"关注西南旱灾、青海地震，  
伸出援手，奉献爱心。",1,地球,城市,1,"错误。

正确的图中文字如下：

---

**爱水爱生命**

关注西南旱灾、青海地震，  
伸出援手，奉献爱心。

**捐助请联系**  
上海浦东软件园综合党委  
捐助热线：61821818-8011/8019

上海市浦东新区红十字会  
捐助热线：021-50342774  
网上查询：www.cnredcross.org

上海浦东软件园综合党委  
上海浦东软件园青年俱乐部

---"
1372.jpg,携手共建文明城市共建生态城市同家健康生活,1,灯泡,树苗,1,"错误。  
正确的图中文字应为：

**携手共建文明城市**  
**共建生态城市  共享健康生活**"
1373.jpg,倡导社交文明加强公共卫生健康运动最文明修身养性终生行中共四川省委宣传部四川省精神文明建设办公室,1,人,熊猫,1,图片中的文字是正确的。
1374.jpg," 白色+红色

opening  
正在营业  
火锅  

涮着火锅  
喝着酒 ??  
小资生活  
有木有 ??  ",1,文字,火,0,"错误。  
正确的图中文字如下：

```
B款 白色+红色

opening  
正在营业  
火锅  

涮着火锅  
喝着酒 ??  
小资生活  
有木有 ??  
```

注：文字“火锅”中“火”字设计成火焰图案，图中还包含啤酒图案和火焰图案。"
1375.jpg,佛护乐境人人新卖节能减排绿色未来节约能源和减少环境有害物排放节约能源降低德源消耗减少河菜物排放,0,,,1,"错误。  
正确的图中文字如下：

---

**节能减排 绿色未来**  
节约能源和减少环境有害物排放  
节约能源、降低能源消耗、减少污染物排放  

---

图片上方和两侧的文字为：  
**保护环境 人人有责**"
1376.jpg,您已进入无烟医院为了您和家人的健康请勿吸烟县人民医院,0,,,0,"**错误。**

正确的图中文字应为：

```
您已进入  
无烟医院  
为了您和家人的健康请勿吸烟  
XX县人民医院
```

你提供的内容中有明显错误，如“也也人”应为“您已进入”。"
1377.jpg,低碳生活绿色出行低碳环保 从出行做起,0,,,1,"错误。  
正确的图中文字是：

低碳生活 绿色出行  
低碳环保 从出行做起"
1378.jpg,迎亚运讲文明树新风比赛是挥酒的热爱观赛是场下的比赛文明观赛从你我做起浙江省文明办,0,,,0,"**错误**

正确的图中文字如下：

---

迎亚运 讲文明 树新风  
**比赛是挥洒的热爱**  
**观赛是场下的比赛**  
文明观赛 从你我做起  
浙江省文明办

---

错误部分为：“挥酒”应为“挥洒”。"
1379.jpg,讲文明树新风包缆,1,未来,树苗,1,错误。正确的图中文字应为：“讲文明树新风 包缆”。
1380.jpg,中华人民共和国粮食部全国通用粮票伍市斤七十年泉城巨变新动能辉超明天,0,,,0,"错误。  
正确的图中文字是：

**中华人民共和国粮食部  
全国通用粮票  
伍市斤  
1966**

**七十年泉城巨变  
新动能辉映明天**"
1381.jpg,带,0,,,0,请上传图片，以便我查看其中的文字并判断是否正确。
1382.jpg,毒无可藏 制毒 污水可验,0,,,1,"错误。  
正确的图中文字应为：

**毒无可藏**  
**THERE'S NOWHERE TO HIDE THE DRUGS**  
**制毒，污水可验**"
1383.jpg,"  
滴的不是水  
珍惜水资源",1,水滴,动物,1,"错误。  
正确的图中文字是：

我们的价值观公益广告  
滴的不是水  
珍惜水资源"
1384.jpg,低碳的地球,1,风车,树叶,1,"错误。  
正确的图中文字应为：**“低碳的地球”**，但图中文字排版是竖排，内容为：

**「低碳  
的地球」**

虽然词语顺序是正确的，但由于使用了全角引号和分行排版，理解上略有影响。"
1385.jpg,节约水资源节约每滴水造福人类网滴清水一片绿地个地球水是生命之源请君节约用水节约水资源于库网,1,水,生命之源,1,"错误。以下是图片中完整且正确的文字内容：

---

**节约水资源**  
节约每滴水 造福人类  
ECONOMIZE ON WATER  

一滴清水  
一片绿地  
一个地球  
水是生命之源  
请君节约用水  

08/10  
ECONOMIZE ON WATER  

A drop of clear water, a piece of green land and a piece of earth water are the sources of life. Please save water

---

请根据以上内容修正错误或补充不完整的部分。"
1386.jpg,西站用心做设计只为超越未来作品设计作品设计请关注尚越网络只专注只为超越节约省电熄灯小时低碳我先行安全节约用电节约用电在足生产生活所必器的用电家计下旅少电能的消狂高用户的电能利用率和械少供电网络的电能损托节约用电从身边做起尚越网络,1,灯泡,地球,1,"错误。以下是图中文字的正确版本：

**节约用电**  
熄灯1小时，低碳我先行  
安全节约用电  
节约用电，在满足生产、生活所需的用电条件下，减少电能的消耗，提高用户的电能利用率和减少供电网络的电能损失。  
节约用电，从身边做起。"
1387.jpg,"

**左侧文字（白色圆圈内）：**
低碳生活

**右上角文字：**
数字梦想乌托邦
与 ASADAL 一起开始您的互联网业务
可用 一直是提供最佳设计的流行模板。

**右侧白色文字：**
簡單生活 拒絕浪費
資源有限 皆共享有

**底部文字：**
愛護環境我們才可以享受環境",0,,,1,"错误。  
正确的图中文字如下：

---

**左侧文字（白色圆圈内）：**  
低碳生活

**右上角文字：**  
Digital Dream Utopia  
Start Your Internet Business with ASADAL  
Available has been remained popular templates providing the best designs.

**右侧白色文字：**  
簡單生活 拒絕浪費  
資源有限 皆共享有

**底部文字：**  
愛護環境我們才可以享受環境

--- 

原文“梦简罩生活拒秘浪费今世共育低碳生活安营夏境我门才可以享受夏境”为识别错误。"
1388.jpg,举手之劳资源永续的源泉,1,地球,垃圾,1,"图片中的文字是：

**举手之劳 资源永续的源泉**

? 正确，文字完整无误。"
1389.jpg,节约用水人人有责惜水爱水节水从我做起,1,水龙头,地球,1,错误。正确的图中文字应为：节约用水 人人有责 惜水 爱水 节水 从我做起。
1390.jpg,"**保护自然**  
**#文明健康 有你有我#**  
**人与自然 和谐相处 共建绿色家园**  ",0,,,1,"错误。  
正确的图中文字如下：

**保护自然**  
**#文明健康 有你有我#**  
**人与自然 和谐相处 共建绿色家园**  
**平潭综合实验区党工委宣传办 宣**"
1391.jpg,绿色出行低碳生活,1,车,茎,0,"错误。  
正确的图中文字是：绿色出行 低碳生活"
1392.jpg,踢不烂的鞋子,1,踢,鞋子,0,错误。正确的图中文字是：**踢不烂的鞋子**。
1393.jpg,拒绝酒驾安全出行柜纯酒鸡,0,,,1,错误。正确的图中文字应为：拒绝酒驾 安全出行 柜纯酒鸡
1394.jpg,双碳行动节能减排联中和就星让二氟化碳排放量收支相抵碳达峰则指的是碳排放进入平台期后进入平稳下降阶段碳达峰与碳中和一起简称双碳,1,房子,植物,1,"错误。以下是图片中的完整正确文字：

---

**“双碳行动 节能减排”**

碳中和就是让二氧化碳排放量“收支相抵”  
碳达峰则指的是碳排放进入平台期后，进入平稳下降阶段

碳达峰与碳中和一起简称双碳

---"
1395.jpg,火浪凉圳市火服设计有限公司品牌策划设计推广优质服务商天与口南热年年,1,狼,机械元件,0,"错误。

图中文字应为：

火浪设计
深圳市火狼设计有限公司
品牌策划设计推广优质服务商
地址：深圳市嘉云大厦，嘉鸿新都，嘉田南路
电话：755-82024999
传真：755-82024999
邮箱：info@firewolfdesign.com
网址：www.firewolfdesign.com"
1396.jpg,为我们的子孙后代节约每一滴水*,1,地球,水龙头,1,"错误。  
正确的图中文字是：**为我们的子孙后代节约每一滴水**。"
1397.jpg,"爱在无风时  
美的无风感空调  
无风感的舒适

国际“红点奖”产品设计大奖  
中国设计红星奖  
IF设计大奖  
多项国际设计大奖  
独创专利无风感科技，实力见证",1,吹风,人,0,"错误。  
正确的图中文字是：

```
爱在无风时  
美的无风感空调  
无风感的舒适

国际“红点奖”产品设计大奖  
中国设计红星奖  
IF设计大奖  
多项国际设计大奖  
独创专利无风感科技，实力见证

美的 Midea
```"
1398.jpg,"低碳生活你我同行  
为了我们共同的家园和长久的美好未来 从现在做起 从我做起",0,,,1,"错误。

正确的图中文字是：

**低碳生活你我同行  
为了我们共同的家园和长久的美好未来 从现在做起 从我做起**"
1399.jpg,图司机,1,骷髅,死亡,-1,"回答：错误  
正确的图中文字是：**图司机**"
1400.jpg,唱响光盘 文明用餐请珍惜我们～,1,蔬菜,表情,1,"错误。  
正确的图中文字应为：  
**“唱响光盘 文明用餐”**  
**“请珍惜我们～”**"
1401.jpg,熊猫办公 TUPPT.COM,1,血,红酒,0,"错误。  
正确的图中文字是：“熊猫办公 TUPPT.COM”。"
1402.jpg,拒绝酒驾,0,,,1,正确。
1403.jpg,国梦,0,,,0,错误。图中文字为：“中国梦”，而不是“国梦”。
1404.jpg,国家节水标志与世界水日全球水资源状况我国水资源状况水是生命之源请节约用电用水锦节药用水,0,,,1,"The text in the image appears to contain some errors. Here's the corrected version of the text:

---

**国家节水标志与世界水日**

**全球水资源状况 | 我国水资源状况**

**水是生命之源，请节约用水。**

---

The phrase ""用电"" (use of electricity) should not be there, as the text focuses on water conservation. Additionally, ""锦节药用水"" seems incorrect and should likely be ""请节约用水"" (please save water)."
1405.jpg,为了您和他人的健康请勿在公众场所吸烟兰州悟空广告装饰有限公司广告装饰标识标牌装修工程亮化工程街道文化企业文化校园文化文亲策划超藏灯箱庆典活动喷绘写直阁文印刷平面设计企业设计各坐发光字地址兰州市城关区南山路和平新村号元富大厦对面话禁止吸烟兰州悟空广告装饰有限公司广告装饰标识标牌装修工程亮化工程足街道文化企业文化校园文化文亲策划超薄灯箱庆典医动电写真制文印刷平面设计企业迎计各装发光字兰州市城关区南山路和平新村号元富大厦对面地址,1,爱心,烟灰,1,正确。
1406.jpg,珍惜生命拒绝烟草禁止吸烟燃烧的是香烟消耗的是生命,1,手,烟灰,0,"错误。图中文字不完整，正确完整的图中文字如下：

---

珍惜生命·拒绝烟草  
**禁止吸烟**  
燃烧的是香烟  
**消耗的是生命**  
?? No smoking

---"
1407.jpg,"文明西咸 你我共建
做文明有礼西咸人 建文明美丽幸福城  
西咸新区文明办",1,地图,图标,1,"错误。

正确的图中文字是：

**文明西咸 你我共建**  
做文明有礼西咸人 建文明美丽幸福城  
西咸新区文明办"
1408.jpg,千库网,0,,,0,"错误。  
完整的图中文字是：“千库网”。"
1409.jpg,"每年有2万人死于酒后驾驶事故。
汽车有问题 10分钟免费解决  搜微信：汽车大师",1,酒瓶 ,人,0,"错误。  
正确的图中文字是：

**""20,000 PEOPLE DIE FROM DRUNK DRIVING ACCIDENTS EVERY YEAR.""**

底部广告文字为：

**""汽车有问题 10分钟免费解决  搜微信：汽车大师""**"
1410.jpg,"居所定，则民心安。 
我们的最高目标：人人有房住，人人有家回。",1,文字,房子,0,"错误。

正确的图中文字如下：

**居所定，则民心安。**  
**我们的最高目标：人人有房住，人人有家回。**"
1411.jpg,"节约用水  
惜水 爱水 节水  
从我做起",0,,,1,"错误。  
正确的图中文字是：

节约用水  
惜水 爱水 节水  
从我做起"
1412.jpg,"开发新能源，创建亲环境  
Develop the new energy  
create eco-environment",1,地球,城市,1,"错误。  
正确的图中文字如下：

---

**开发新能源，创建亲环境**  
**Develop the new energy**  
**create eco-environment**

图?编号：**KEH08**  
默认状态为户内PP背胶画?，??价为喷绘的价格，?法做成写真材质的画?，可选配做成?泡铝板或亚克?装饰画，边框接?需装饰件遮挡。

---"
